"","patent_number","citation_count"
"8927","7517914",0
"8928","8221495",0
"8929","8163769",0
"8930","8744576",0
"8931","8221491",0
"8932","8221490",0
"8933","8083754",0
"8934","D501382",0
"8935","8120485",0
"8936","8904876",0
"8937","7939094",0
"8938","7939096",0
"8939","8795313",0
"8940","8295948",0
"8941","8847718",0
"8942","8439913",0
"8943","8439912",0
"8944","7578786",0
"8945","8840743",0
"8946","8640331",0
"8947","7963973",0
"8948","7963974",0
"8949","7256008",0
"8950","8129127",0
"8951","7742810",0
"8952","7381418",0
"8953","7742812",0
"8954","8834357",0
"8955","7654980",0
"8956","7939544",0
"8957","7742817",0
"8958","7742818",0
"8959","7742819",0
"8960","8369935",0
"8961","7914547",0
"8962","7914544",0
"8963","8148408",0
"8964","7241776",0
"8965","8172787",0
"8966","7691138",0
"8967","6994465",0
"8968","7947711",0
"8969","8862240",0
"8970","8142442",0
"8971","6923808",0
"8972","8457722",0
"8973","7691136",0
"8974","8142445",0
"8975","8168051",0
"8976","8980364",0
"8977","8168052",0
"8978","8628311",0
"8979","7105016",0
"8980","7105015",0
"8981","7105014",0
"8982","7456169",0
"8983","8926596",0
"8984","7248930",0
"8985","8718790",0
"8986","7905841",0
"8987","8862242",0
"8988","8016776",20
"8989","7661881",0
"8990","7455669",0
"8991","7892478",0
"8992","7736344",0
"8993","8915950",0
"8994","8915951",0
"8995","8956382",0
"8996","8960240",0
"8997","8915954",0
"8998","8152805",0
"8999","8016824",62
"9000","7598283",0
"9001","8460205",0
"9002","8574858",0
"9003","7647095",0
"9004","7300445",0
"9005","7727181",1
"9006","8617826",0
"9007","7335155",0
"9008","8603003",0
"9009","7882995",0
"9010","8092662",0
"9011","8776246",0
"9012","7754093",0
"9013","8639316",0
"9014","8622968",0
"9015","7860578",0
"9016","7860570",0
"9017","7288847",0
"9018","7915388",0
"9019","7610912",0
"9020","7684171",0
"9021","8632473",0
"9022","8632472",0
"9023","8632476",0
"9024","8750986",0
"9025","7427280",0
"9026","8712541",0
"9027","7731746",0
"9028","7427288",0
"9029","8137394",0
"9030","7504512",0
"9031","8701282",0
"9032","7837726",0
"9033","7837725",0
"9034","7778684",0
"9035","7959857",0
"9036","8449598",0
"9037","7837720",0
"9038","7763271",0
"9039","8858553",0
"9040","8858554",0
"9041","8858555",0
"9042","7160317",0
"9043","7252686",0
"9044","8529511",0
"9045","8277381",0
"9046","7608458",0
"9047","8381676",0
"9048","8956405",0
"9049","7608101",0
"9050","7252665",0
"9051","8057480",0
"9052","8360765",0
"9053","8956403",0
"9054","8308813",0
"9055","8062350",0
"9056","8257267",0
"9057","8697212",0
"9058","8956402",0
"9059","8617369",0
"9060","7563231",0
"9061","6919308",0
"9062","8715569",0
"9063","8541554",0
"9064","8571636",0
"9065","8571635",0
"9066","7540872",0
"9067","8373572",0
"9068","8342380",0
"9069","8549684",0
"9070","8387850",0
"9071","8808240",0
"9072","8186044",0
"9073","7941213",0
"9074","7941214",0
"9075","7270669",0
"9076","8814865",0
"9077","7941218",0
"9078","8490853",0
"9079","7932826",0
"9080","8652133",0
"9081","8560250",0
"9082","7528238",0
"9083","8012402",25
"9084","8041410",0
"9085","6882875",0
"9086","8706194",0
"9087","8041419",0
"9088","8974732",0
"9089","7396913",0
"9090","7196200",1
"9091","8591434",0
"9092","8322590",0
"9093","7974677",0
"9094","7615015",0
"9095","8247413",0
"9096","7622988",0
"9097","7555346",0
"9098","7906120",0
"9099","7555345",0
"9100","8540686",0
"9101","7906125",0
"9102","7063671",0
"9103","7963922",0
"9104","6997949",0
"9105","6997948",0
"9106","6997947",0
"9107","6997946",0
"9108","6997945",0
"9109","8064996",0
"9110","7022072",7
"9111","8361143",0
"9112","8076350",0
"9113","8075615",0
"9114","8075610",0
"9115","8075611",0
"9116","7897332",0
"9117","7951080",0
"9118","8192419",0
"9119","8397933",0
"9120","8319954",0
"9121","7645244",0
"9122","8515512",0
"9123","7334582",0
"9124","8911387",0
"9125","8382751",0
"9126","8118858",0
"9127","7815866",0
"9128","6906038",0
"9129","8377059",0
"9130","7909809",0
"9131","8377057",0
"9132","8377056",0
"9133","8377055",0
"9134","8377054",0
"9135","8377053",0
"9136","8377051",0
"9137","8377050",0
"9138","7048747",0
"9139","6850802",0
"9140","6850803",0
"9141","7048749",0
"9142","7482019",0
"9143","7485151",0
"9144","8313509",0
"9145","8792994",0
"9146","8792993",0
"9147","7734351",0
"9148","8792991",0
"9149","8175362",0
"9150","7449485",0
"9151","8343529",0
"9152","8556827",0
"9153","8047811",0
"9154","8758243",0
"9155","8758242",0
"9156","8332979",0
"9157","8047819",0
"9158","7645066",0
"9159","8246230",0
"9160","7335185",0
"9161","8568408",0
"9162","8523857",0
"9163","8794234",0
"9164","8523853",0
"9165","8568402",0
"9166","7127288",0
"9167","8568400",0
"9168","8568401",0
"9169","8568407",0
"9170","8568404",0
"9171","6988215",0
"9172","8034272",0
"9173","8109991",0
"9174","7659405",0
"9175","8235209",0
"9176","8109994",1
"9177","8328804",0
"9178","8585235",0
"9179","8440416",0
"9180","7071182",0
"9181","8708933",0
"9182","7790741",0
"9183","7904162",0
"9184","8708934",0
"9185","7368552",0
"9186","8287840",0
"9187","7224576",0
"9188","D576279",0
"9189","7662144",0
"9190","7662143",0
"9191","8979827",0
"9192","8979824",0
"9193","7662140",0
"9194","7491008",0
"9195","7904167",0
"9196","7364657",0
"9197","6912425",0
"9198","7780662",0
"9199","8940000",4
"9200","7628306",0
"9201","7897195",0
"9202","7918873",0
"9203","8940007",0
"9204","7593773",0
"9205","8768426",0
"9206","7593777",0
"9207","8682615",0
"9208","7517351",0
"9209","7640059",0
"9210","8905920",0
"9211","8236517",0
"9212","8740784",0
"9213","7771926",0
"9214","7361177",0
"9215","7324012",0
"9216","7070588",0
"9217","7953488",0
"9218","7070582",0
"9219","7953482",0
"9220","7991467",0
"9221","8021421",64
"9222","8703260",0
"9223","8002739",36
"9224","8709009",0
"9225","8556931",0
"9226","8318897",0
"9227","7353946",0
"9228","8002730",56
"9229","7768387",0
"9230","7487579",0
"9231","7811262",0
"9232","D560805",0
"9233","6945688",0
"9234","8512239",0
"9235","8288111",0
"9236","8145314",0
"9237","8617178",0
"9238","8501420",0
"9239","8215771",0
"9240","8751000",3
"9241","8246904",0
"9242","8647351",0
"9243","8617173",0
"9244","8777874",0
"9245","6953625",0
"9246","8840653",0
"9247","8881899",0
"9248","6920677",0
"9249","7686841",0
"9250","7313436",0
"9251","7625356",0
"9252","7758514",0
"9253","7625353",0
"9254","8470023",0
"9255","8397730",0
"9256","8430841",0
"9257","8647680",0
"9258","8430843",0
"9259","7998624",0
"9260","7998625",0
"9261","8834349",0
"9262","7559927",0
"9263","7559924",0
"9264","7854725",0
"9265","8320600",0
"9266","7297133",0
"9267","7744574",0
"9268","8574170",0
"9269","6879856",0
"9270","8888118",0
"9271","8226577",0
"9272","8188135",0
"9273","7761142",0
"9274","7540865",0
"9275","7761146",0
"9276","7895740",0
"9277","8538515",0
"9278","7606625",0
"9279","8834690",0
"9280","8070765",0
"9281","8056950",0
"9282","8027728",7
"9283","8334468",0
"9284","8497072",0
"9285","8894655",0
"9286","7996158",0
"9287","7366934",0
"9288","8142386",0
"9289","8333745",0
"9290","8579922",0
"9291","7871396",0
"9292","8586069",0
"9293","8048150",0
"9294","7026120",4
"9295","6936033",0
"9296","8048156",0
"9297","8043367",0
"9298","7052251",0
"9299","7191009",0
"9300","7191008",0
"9301","8569333",0
"9302","7930543",0
"9303","8579924",0
"9304","8753326",0
"9305","8113916",0
"9306","7272441",0
"9307","7807697",0
"9308","7787949",0
"9309","8852095",0
"9310","7272445",0
"9311","8658384",0
"9312","7787944",0
"9313","7787947",0
"9314","7687268",0
"9315","7787942",0
"9316","8753330",0
"9317","8352009",0
"9318","8939992",0
"9319","8352004",0
"9320","6839590",0
"9321","8702729",0
"9322","8676285",0
"9323","8034049",0
"9324","7402173",0
"9325","8702721",0
"9326","8753334",0
"9327","7922953",0
"9328","8676289",0
"9329","8690760",0
"9330","8435237",0
"9331","8700113",0
"9332","8690764",0
"9333","8469924",0
"9334","8057538",0
"9335","7538226",0
"9336","8922788",0
"9337","8293260",0
"9338","7458483",0
"9339","8293262",0
"9340","7917199",0
"9341","8694600",0
"9342","7438680",0
"9343","RE42477",0
"9344","6918912",0
"9345","6918917",0
"9346","7438686",0
"9347","7847628",0
"9348","6998093",0
"9349","8252801",0
"9350","7435431",0
"9351","7881786",0
"9352","8784500",0
"9353","7881783",0
"9354","7417191",0
"9355","8905967",0
"9356","7156874",0
"9357","8734361",0
"9358","8550089",0
"9359","8900217",0
"9360","8500758",0
"9361","8734369",0
"9362","7488305",0
"9363","7488304",0
"9364","7641621",0
"9365","8257368",0
"9366","8257369",0
"9367","6949357",0
"9368","7374547",0
"9369","7127756",0
"9370","7959607",0
"9371","8491612",0
"9372","8333784",0
"9373","7951140",0
"9374","8491615",0
"9375","8636728",0
"9376","7763043",0
"9377","8483974",0
"9378","8303570",0
"9379","8435973",0
"9380","8961504",0
"9381","8961505",0
"9382","8795331",0
"9383","8961509",0
"9384","7799088",0
"9385","7682371",0
"9386","7621865",0
"9387","8567033",0
"9388","7962197",0
"9389","7369893",0
"9390","7369892",0
"9391","7369891",0
"9392","7235087",0
"9393","7963954",0
"9394","8840004",0
"9395","7369899",0
"9396","7235089",0
"9397","8849423",0
"9398","8903504",0
"9399","7335375",0
"9400","7223247",0
"9401","7534253",0
"9402","7082328",0
"9403","7645476",0
"9404","7645470",0
"9405","8333786",0
"9406","8231532",0
"9407","7914569",0
"9408","8435170",0
"9409","8066677",0
"9410","7184838",0
"9411","8444640",0
"9412","RE39200",0
"9413","7184837",0
"9414","7772404",0
"9415","7184833",0
"9416","7184831",0
"9417","6969383",0
"9418","8833630",0
"9419","8708897",0
"9420","7105031",0
"9421","8925786",0
"9422","7910678",0
"9423","8190265",0
"9424","7018735",31
"9425","8636641",0
"9426","8774915",0
"9427","8092508",0
"9428","7695506",0
"9429","8977350",0
"9430","7905868",0
"9431","8246574",0
"9432","8016799",71
"9433","7699887",0
"9434","7519431",0
"9435","7519432",0
"9436","7519433",0
"9437","7736366",0
"9438","8545447",0
"9439","8727745",0
"9440","8236166",0
"9441","7422594",0
"9442","7094230",0
"9443","7422591",0
"9444","8020273",9
"9445","8440209",0
"9446","8979894",0
"9447","8876890",0
"9448","8876893",0
"9449","8876892",0
"9450","8876895",0
"9451","8876894",0
"9452","8876896",0
"9453","8430618",0
"9454","7691116",0
"9455","8425452",0
"9456","8602991",0
"9457","8425458",0
"9458","8642642",0
"9459","8423112",0
"9460","8423110",0
"9461","8099851",0
"9462","8757466",0
"9463","8423115",0
"9464","6921360",0
"9465","8383592",0
"9466","8133250",0
"9467","8837803",0
"9468","8786694",0
"9469","7740609",0
"9470","7085952",0
"9471","8790392",0
"9472","8858573",0
"9473","8875602",0
"9474","8858574",0
"9475","8858575",0
"9476","8197400",0
"9477","8858578",0
"9478","8147538",0
"9479","8764815",0
"9480","8883839",0
"9481","7837706",0
"9482","8636682",0
"9483","7060033",0
"9484","8318190",0
"9485","8287575",0
"9486","8842898",0
"9487","8814864",0
"9488","8244377",0
"9489","7618647",0
"9490","7678118",0
"9491","8012508",27
"9492","8764674",0
"9493","7678111",0
"9494","7399637",0
"9495","8382754",0
"9496","8647321",0
"9497","7842031",0
"9498","8167786",0
"9499","8821958",0
"9500","7660630",0
"9501","8101645",0
"9502","7511175",0
"9503","8518682",0
"9504","8192611",0
"9505","8486386",0
"9506","8771231",0
"9507","8491580",0
"9508","8491581",0
"9509","8740935",0
"9510","8740932",0
"9511","8740930",0
"9512","7768386",0
"9513","D611854",0
"9514","7640054",0
"9515","7648268",0
"9516","7826896",0
"9517","7826895",0
"9518","7826893",0
"9519","8790396",0
"9520","7070825",0
"9521","8511306",0
"9522","8047650",0
"9523","8041433",0
"9524","8041434",0
"9525","7717935",0
"9526","8529539",0
"9527","7717932",0
"9528","7381180",0
"9529","6918908",0
"9530","7381184",0
"9531","8469223",0
"9532","8591410",0
"9533","8277501",0
"9534","7303558",0
"9535","7488794",0
"9536","7762958",0
"9537","7534251",0
"9538","8050763",0
"9539","7762955",0
"9540","7762951",0
"9541","7534256",0
"9542","8925783",0
"9543","8624606",0
"9544","8439498",0
"9545","8925787",0
"9546","8925784",0
"9547","8925785",0
"9548","8147443",0
"9549","7094235",0
"9550","7440806",0
"9551","8874237",0
"9552","8226687",0
"9553","8874232",0
"9554","6944488",0
"9555","6944489",0
"9556","8821438",0
"9557","7660635",0
"9558","8888695",0
"9559","8192433",0
"9560","7660631",0
"9561","8888691",0
"9562","8842893",0
"9563","8333788",0
"9564","8888699",0
"9565","8631993",0
"9566","7645268",0
"9567","8247653",0
"9568","7645260",0
"9569","7645266",0
"9570","8400108",0
"9571","7524309",0
"9572","7547291",0
"9573","7964210",0
"9574","7202363",0
"9575","7615037",0
"9576","8543200",0
"9577","7670716",0
"9578","7570996",0
"9579","8733614",0
"9580","8484005",0
"9581","8733611",0
"9582","7211041",0
"9583","8337733",0
"9584","8733612",0
"9585","8784333",0
"9586","7583190",0
"9587","6849062",0
"9588","8784337",0
"9589","7902371",0
"9590","7672715",0
"9591","7902379",0
"9592","7318945",0
"9593","7318944",0
"9594","8758224",0
"9595","8512282",0
"9596","7931932",0
"9597","8052642",0
"9598","8353493",0
"9599","8473021",0
"9600","7266409",0
"9601","8021328",30
"9602","7666496",0
"9603","7517342",0
"9604","8043371",0
"9605","8043372",0
"9606","7153292",0
"9607","8332044",0
"9608","8332043",0
"9609","8353949",0
"9610","8328829",0
"9611","6989016",0
"9612","7602310",0
"9613","8328823",0
"9614","6989010",0
"9615","8496153",0
"9616","8353947",0
"9617","7893015",0
"9618","7177704",0
"9619","8841012",0
"9620","7729766",0
"9621","8029519",7
"9622","8844535",0
"9623","8844534",0
"9624","8149103",0
"9625","8149108",0
"9626","8060185",0
"9627","7862552",0
"9628","8221822",0
"9629","7118586",0
"9630","7918852",0
"9631","8221350",0
"9632","8221824",0
"9633","7527651",0
"9634","8556849",0
"9635","7488313",0
"9636","7369894",0
"9637","7834012",0
"9638","8784338",0
"9639","8758397",0
"9640","7570994",0
"9641","7720550",0
"9642","6849068",0
"9643","8580842",0
"9644","7680540",0
"9645","8328717",0
"9646","8142430",0
"9647","7731418",0
"9648","8187262",0
"9649","7906505",0
"9650","7375205",0
"9651","8700180",0
"9652","7217264",0
"9653","8647376",0
"9654","7872208",0
"9655","D691265",0
"9656","7815624",0
"9657","7818039",0
"9658","D689189",0
"9659","8380301",0
"9660","7181275",0
"9661","7181273",0
"9662","7181272",0
"9663","8668642",0
"9664","8333794",0
"9665","8790240",0
"9666","7251532",0
"9667","7899553",0
"9668","7189258",0
"9669","8129521",0
"9670","8440694",0
"9671","7811228",0
"9672","8298278",0
"9673","D719013",0
"9674","7758572",0
"9675","7361159",0
"9676","8797527",0
"9677","7749242",0
"9678","7749243",0
"9679","8263103",0
"9680","8808161",0
"9681","7591832",0
"9682","8430863",0
"9683","8263109",0
"9684","7559947",0
"9685","7647111",0
"9686","8502121",0
"9687","7918988",0
"9688","8961862",0
"9689","7647117",0
"9690","7297157",0
"9691","7603161",0
"9692","8926636",0
"9693","7582647",0
"9694","8914101",0
"9695","8911463",0
"9696","8914105",0
"9697","8968292",0
"9698","D695390",0
"9699","7306590",0
"9700","7775993",0
"9701","7775990",0
"9702","7309262",0
"9703","8466150",0
"9704","7337010",0
"9705","7337011",0
"9706","8968291",0
"9707","7856707",0
"9708","8894674",0
"9709","8082022",0
"9710","8082021",0
"9711","8972023",0
"9712","6887485",0
"9713","7101361",0
"9714","D529385",0
"9715","8357105",0
"9716","8486721",0
"9717","7846196",0
"9718","8652079",0
"9719","8473022",0
"9720","7842681",0
"9721","8383361",0
"9722","8052644",0
"9723","8011078",30
"9724","8968383",0
"9725","6902673",0
"9726","8968384",0
"9727","8968387",0
"9728","7281314",0
"9729","8753300",0
"9730","8753303",0
"9731","8485185",0
"9732","8485184",0
"9733","6936052",0
"9734","8173382",0
"9735","6936054",0
"9736","8485183",0
"9737","7935046",0
"9738","8321029",0
"9739","7622530",0
"9740","8910334",0
"9741","7622537",0
"9742","7027856",72
"9743","8588879",0
"9744","8588878",0
"9745","8945139",0
"9746","8038048",0
"9747","8681010",0
"9748","8419785",0
"9749","8383641",0
"9750","6932827",0
"9751","7923003",0
"9752","8034067",0
"9753","8702749",0
"9754","7682385",0
"9755","8694103",0
"9756","8740893",0
"9757","8128622",0
"9758","8740898",0
"9759","7828809",0
"9760","8128624",0
"9761","8128625",0
"9762","7128756",0
"9763","7037271",0
"9764","8876710",0
"9765","7842024",0
"9766","7894898",0
"9767","7894899",0
"9768","8849395",0
"9769","8849396",0
"9770","7637860",0
"9771","8206563",0
"9772","7894894",0
"9773","8585749",0
"9774","8475844",0
"9775","8313759",0
"9776","8852620",0
"9777","8015978",67
"9778","8015977",76
"9779","8163546",0
"9780","7595406",0
"9781","7610078",0
"9782","8734438",0
"9783","8758415",0
"9784","7488322",0
"9785","8734346",0
"9786","8734344",0
"9787","8734345",0
"9788","8137288",1
"9789","8465544",0
"9790","8430892",0
"9791","7338434",0
"9792","8951280",0
"9793","8951282",0
"9794","7713573",0
"9795","8332049",0
"9796","8972196",0
"9797","7951164",0
"9798","7951165",0
"9799","7951162",0
"9800","8273324",0
"9801","8888771",0
"9802","6951034",0
"9803","8602557",0
"9804","8795353",0
"9805","8888775",0
"9806","7682833",0
"9807","7082335",0
"9808","7776080",0
"9809","7866026",0
"9810","7848796",0
"9811","8677601",0
"9812","8677602",0
"9813","8257710",0
"9814","7068491",0
"9815","7651492",0
"9816","7416557",0
"9817","7416556",0
"9818","8690905",0
"9819","7705112",0
"9820","7943782",0
"9821","8128689",0
"9822","7235067",0
"9823","7235061",0
"9824","8666469",0
"9825","7774069",0
"9826","7776331",0
"9827","7331950",0
"9828","7729764",0
"9829","7297134",0
"9830","8008450",16
"9831","7837671",0
"9832","7837670",0
"9833","7291127",0
"9834","7942923",0
"9835","7128868",0
"9836","7942926",0
"9837","8257343",0
"9838","7729763",0
"9839","7766829",0
"9840","7632234",0
"9841","7231258",0
"9842","7231253",0
"9843","8183337",0
"9844","7231256",0
"9845","7947207",0
"9846","7767652",0
"9847","8926552",0
"9848","8348524",0
"9849","7727231",0
"9850","7815045",0
"9851","8862203",0
"9852","7914571",0
"9853","8650747",0
"9854","8442738",0
"9855","8731641",0
"9856","8388540",0
"9857","7985249",0
"9858","7364752",0
"9859","8359998",0
"9860","7519418",0
"9861","7519410",0
"9862","7908013",0
"9863","7908015",0
"9864","7566343",0
"9865","8460248",0
"9866","8460243",0
"9867","6945980",0
"9868","8100860",0
"9869","7172587",0
"9870","7074232",0
"9871","6924304",0
"9872","7661296",0
"9873","7998090",0
"9874","8221357",0
"9875","8672923",0
"9876","8533879",0
"9877","8672920",0
"9878","8672928",0
"9879","7544170",0
"9880","8298483",0
"9881","8257420",0
"9882","7625410",0
"9883","6893772",0
"9884","8864786",0
"9885","7153889",0
"9886","7740627",0
"9887","7740623",0
"9888","8858594",0
"9889","8858596",0
"9890","8858592",0
"9891","8737708",0
"9892","RE42934",0
"9893","7959549",0
"9894","8660655",0
"9895","8870017",0
"9896","RE42932",0
"9897","8785495",0
"9898","6960221",0
"9899","8622903",0
"9900","7316656",0
"9901","7316655",0
"9902","7537588",0
"9903","8942829",0
"9904","8048044",0
"9905","8613712",0
"9906","7861335",0
"9907","7861334",0
"9908","7537580",0
"9909","7481804",0
"9910","8967447",0
"9911","8967446",0
"9912","8967445",0
"9913","8967444",0
"9914","8967443",0
"9915","7846170",0
"9916","7979089",0
"9917","8814846",0
"9918","8764657",0
"9919","8001926",56
"9920","8967449",0
"9921","8967448",0
"9922","7801623",0
"9923","7801622",0
"9924","7801621",0
"9925","8382778",0
"9926","8382774",0
"9927","8540733",0
"9928","8382773",0
"9929","8382770",0
"9930","8382771",0
"9931","7319904",0
"9932","7563272",0
"9933","8740952",0
"9934","7381217",0
"9935","7381215",0
"9936","7329267",0
"9937","8958885",0
"9938","8958884",0
"9939","7781596",0
"9940","7153473",0
"9941","8337505",0
"9942","8097003",0
"9943","7164948",0
"9944","8597340",0
"9945","8311312",0
"9946","8834556",0
"9947","8631524",0
"9948","8834555",0
"9949","8834550",0
"9950","8362904",0
"9951","7120485",0
"9952","7120484",0
"9953","8287552",0
"9954","8287550",0
"9955","7120488",1
"9956","RE45370",0
"9957","8636192",0
"9958","8636193",0
"9959","8636190",0
"9960","8636191",0
"9961","7062322",0
"9962","7001984",67
"9963","8634903",0
"9964","8634901",0
"9965","7824805",0
"9966","6997907",0
"9967","7115179",0
"9968","7081141",0
"9969","7565198",0
"9970","8968245",0
"9971","8968247",0
"9972","8747353",0
"9973","8747352",0
"9974","8747350",0
"9975","8128983",0
"9976","8427766",0
"9977","8968249",0
"9978","7565196",0
"9979","7565197",0
"9980","7204826",0
"9981","7204823",0
"9982","7373195",0
"9983","8192454",0
"9984","8003373",51
"9985","7945310",0
"9986","8192459",0
"9987","7237313",0
"9988","8532456",0
"9989","7945316",0
"9990","7045530",0
"9991","8478408",0
"9992","8378771",0
"9993","7247138",0
"9994","8162887",0
"9995","8162889",0
"9996","7510526",0
"9997","7462192",0
"9998","8702689",0
"9999","8745854",0
"10000","8702682",0
"10001","7498444",0
"10002","8715165",0
"10003","8728067",0
"10004","7872884",0
"10005","7914806",1
"10006","7211067",0
"10007","8377111",0
"10008","7211063",0
"10009","8328734",0
"10010","7923210",0
"10011","8701959",0
"10012","7311861",0
"10013","7672734",0
"10014","7829694",0
"10015","8747728",0
"10016","7902352",0
"10017","8523819",0
"10018","8864802",0
"10019","7785741",0
"10020","8523814",0
"10021","8163684",0
"10022","7158827",0
"10023","7294296",0
"10024","8426411",0
"10025","6989071",0
"10026","7985252",0
"10027","8628465",0
"10028","8628464",0
"10029","8628467",0
"10030","7766905",0
"10031","7766906",0
"10032","7529584",0
"10033","8794496",0
"10034","8183250",0
"10035","7766909",0
"10036","8029530",9
"10037","7527633",0
"10038","7599740",0
"10039","7527637",0
"10040","8480728",0
"10041","D705432",0
"10042","8337455",0
"10043","7951599",0
"10044","7834039",0
"10045","8401654",0
"10046","8480580",0
"10047","7628807",0
"10048","7347130",0
"10049","8401658",0
"10050","D668113",0
"10051","8349006",0
"10052","7897107",0
"10053","7153411",0
"10054","8932281",0
"10055","7914335",0
"10056","7489970",0
"10057","8112857",0
"10058","D720462",0
"10059","8738109",0
"10060","8483790",0
"10061","8460525",0
"10062","7604620",0
"10063","7873410",0
"10064","7364567",0
"10065","8967635",0
"10066","7867169",0
"10067","7704203",0
"10068","8741590",0
"10069","8354375",0
"10070","7749264",0
"10071","8354376",0
"10072","7749262",0
"10073","7783355",0
"10074","7783359",0
"10075","7189231",0
"10076","7043287",0
"10077","8298258",0
"10078","8636678",0
"10079","7393342",0
"10080","8821490",0
"10081","8738107",0
"10082","7686804",0
"10083","7686806",0
"10084","8915837",0
"10085","7211101",0
"10086","8420670",0
"10087","7891085",0
"10088","8883487",0
"10089","8445199",0
"10090","8092634",0
"10091","8430807",0
"10092","7047072",0
"10093","8768029",0
"10094","7450997",0
"10095","7450996",0
"10096","7194297",0
"10097","8914120",0
"10098","8914121",0
"10099","7407684",0
"10100","7854760",0
"10101","8961848",0
"10102","6961610",0
"10103","8914129",0
"10104","7396335",0
"10105","8961581",0
"10106","8109904",0
"10107","6852694",0
"10108","8818514",0
"10109","8777961",0
"10110","8512402",0
"10111","6895276",0
"10112","8777969",0
"10113","6958059",0
"10114","7177699",0
"10115","7655006",0
"10116","7177693",0
"10117","8486061",0
"10118","8272125",0
"10119","8485966",0
"10120","8894692",0
"10121","8388575",0
"10122","7556886",0
"10123","7013180",8
"10124","7815562",0
"10125","8972005",0
"10126","D694397",0
"10127","7815568",0
"10128","7875051",0
"10129","8357123",0
"10130","8747295",0
"10131","8652506",0
"10132","7713406",0
"10133","8273099",0
"10134","8475430",0
"10135","8594807",0
"10136","8454526",0
"10137","7619061",0
"10138","6885891",0
"10139","7608089",0
"10140","8663317",0
"10141","8663314",0
"10142","8663313",0
"10143","7282051",0
"10144","7282050",0
"10145","8945111",0
"10146","8945113",0
"10147","8945112",0
"10148","8945115",0
"10149","8945114",0
"10150","8945117",0
"10151","8945116",0
"10152","7027872",16
"10153","8538554",0
"10154","7027871",16
"10155","7258753",0
"10156","8617069",0
"10157","8756785",0
"10158","7087051",0
"10159","8419768",0
"10160","7738948",0
"10161","8419760",0
"10162","8273892",0
"10163","8366664",0
"10164","7749245",0
"10165","7391257",0
"10166","8389083",0
"10167","8157765",0
"10168","8702606",0
"10169","7660420",0
"10170","7399401",0
"10171","8702604",0
"10172","7749717",0
"10173","8876772",0
"10174","8418908",0
"10175","8876774",0
"10176","7758576",0
"10177","7037293",0
"10178","8418906",0
"10179","8418905",0
"10180","8418904",0
"10181","8983568",0
"10182","8961456",0
"10183","7842005",0
"10184","8983566",0
"10185","8983565",0
"10186","7064168",0
"10187","7595469",0
"10188","7488343",0
"10189","8597575",0
"10190","8832885",0
"10191","8172456",0
"10192","6894171",0
"10193","7799335",0
"10194","8505799",0
"10195","D712034",0
"10196","8393026",0
"10197","7699892",0
"10198","D712033",0
"10199","8758433",0
"10200","D683461",0
"10201","7922883",0
"10202","8033162",0
"10203","8845581",0
"10204","8845580",0
"10205","8845583",0
"10206","8726496",0
"10207","7625401",0
"10208","8845588",0
"10209","7418289",0
"10210","7282207",0
"10211","7037927",0
"10212","7416534",0
"10213","7343206",0
"10214","7357940",0
"10215","7343205",0
"10216","8613892",0
"10217","8888716",0
"10218","7820105",0
"10219","7700614",0
"10220","7357942",0
"10221","6864369",0
"10222","8715572",0
"10223","8157836",0
"10224","8715574",0
"10225","7666284",0
"10226","6931272",1
"10227","8221783",0
"10228","8303644",0
"10229","6931279",0
"10230","7223283",0
"10231","7211494",0
"10232","8694122",0
"10233","7076292",0
"10234","7914525",0
"10235","7914524",0
"10236","7914526",0
"10237","8066639",0
"10238","7613512",0
"10239","8257414",0
"10240","8834366",0
"10241","7279002",0
"10242","7727251",0
"10243","8821390",0
"10244","7279003",0
"10245","7076298",0
"10246","7666135",0
"10247","7850650",0
"10248","7879053",0
"10249","7684873",0
"10250","7869876",0
"10251","8670839",0
"10252","D716841",0
"10253","8078285",0
"10254","D699577",0
"10255","7014646",32
"10256","7172617",0
"10257","7297156",0
"10258","7601285",0
"10259","7172618",0
"10260","8394317",0
"10261","8714154",0
"10262","8579178",0
"10263","7235043",0
"10264","7963990",0
"10265","7947041",0
"10266","7780726",0
"10267","8262626",0
"10268","7780722",0
"10269","8966736",0
"10270","7138582",0
"10271","7938855",0
"10272","7938854",0
"10273","7938853",0
"10274","7937149",0
"10275","8338541",0
"10276","6970734",1
"10277","7883517",0
"10278","7045683",0
"10279","7883515",0
"10280","6994718",0
"10281","8413869",0
"10282","8413868",0
"10283","7460350",0
"10284","8620406",0
"10285","8774887",0
"10286","8526004",0
"10287","8682447",0
"10288","7699784",0
"10289","7691400",0
"10290","7691402",0
"10291","7763198",0
"10292","7967777",0
"10293","7678331",0
"10294","8676340",0
"10295","7678337",0
"10296","8206429",0
"10297","7541475",0
"10298","8152818",0
"10299","8424362",0
"10300","8152819",0
"10301","8512395",0
"10302","8137338",0
"10303","8512392",0
"10304","6968226",0
"10305","7920907",0
"10306","8137336",0
"10307","8864761",0
"10308","8512399",0
"10309","6960200",1
"10310","7837743",0
"10311","6960205",0
"10312","7684872",0
"10313","6960209",0
"10314","8449532",0
"10315","7986994",0
"10316","8914106",0
"10317","7146214",0
"10318","8545486",0
"10319","7146211",0
"10320","8936025",0
"10321","7805189",0
"10322","7481828",0
"10323","8504147",0
"10324","8670833",0
